biogrid_id,entrez_a,entrez_b,gene_a,gene_b,in_glycolysis_a,in_glycolysis_b,interaction_pair
2810945,2023,3688,ENO1,ITGB1,1,0,2023 :: 3688
2810946,2023,5529,ENO1,PPP2R5E,1,0,2023 :: 5529
2810947,2023,6619,ENO1,SNAPC3,1,0,2023 :: 6619
2810948,2023,604,ENO1,BCL6,1,0,2023 :: 604
2810949,2023,23468,ENO1,CBX5,1,0,2023 :: 23468
2810950,2023,1674,ENO1,DES,1,0,1674 :: 2023
2810951,2023,169792,ENO1,GLIS3,1,0,169792 :: 2023
2810952,2023,9969,ENO1,MED13,1,0,2023 :: 9969
2810953,2023,54623,ENO1,PAF1,1,0,2023 :: 54623
2810954,2023,6418,ENO1,SET,1,0,2023 :: 6418
2810955,2023,7003,ENO1,TEAD1,1,0,2023 :: 7003
2810956,2023,29068,ENO1,ZBTB44,1,0,2023 :: 29068
2810957,2023,23493,ENO1,HEY2,1,0,2023 :: 23493
2810958,2023,3326,ENO1,HSP90AB1,1,0,2023 :: 3326
2810959,2023,22992,ENO1,KDM2A,1,0,2023 :: 22992
2810960,2023,9611,ENO1,NCOR1,1,0,2023 :: 9611
2810962,2027,226,ENO3,ALDOA,1,1,2027 :: 226
2810963,2027,23557,ENO3,SNAPIN,1,0,2027 :: 23557
2810964,2027,6710,ENO3,SPTB,1,0,2027 :: 6710
2810965,2027,7273,ENO3,TTN,1,0,2027 :: 7273
2810966,2027,1832,ENO3,DSP,1,0,1832 :: 2027
2810968,2027,8997,ENO3,KALRN,1,0,2027 :: 8997
2810969,2027,4122,ENO3,MAN2A2,1,0,2027 :: 4122
2810970,2027,64419,ENO3,MTMR14,1,0,2027 :: 64419
2810971,2027,4703,ENO3,NEB,1,0,2027 :: 4703
2810972,2027,5236,ENO3,PGM1,1,0,2027 :: 5236
2810974,2027,1639,ENO3,DCTN1,1,0,1639 :: 2027
2811047,3693,2597,ITGB5,GAPDH,0,1,2597 :: 3693
2811219,6445,2023,SGCG,ENO1,0,1,2023 :: 6445
2811227,6445,2027,SGCG,ENO3,0,1,2027 :: 6445
2811279,8557,2023,TCAP,ENO1,0,1,2023 :: 8557
2811280,8557,2027,TCAP,ENO3,0,1,2027 :: 8557
2811407,2023,23095,ENO1,KIF1B,1,0,2023 :: 23095
2811833,150274,3099,HSCB,HK2,0,1,150274 :: 3099
2816481,6780,5528,STAU1,PPP2R5D,0,1,5528 :: 6780
2819130,84445,5213,LZTS2,PFKM,0,1,5213 :: 84445
2819724,6787,230,NEK4,ALDOC,0,1,230 :: 6787
2819837,6787,2023,NEK4,ENO1,0,1,2023 :: 6787
2820000,6787,5208,NEK4,PFKFB2,0,1,5208 :: 6787
2820001,6787,5209,NEK4,PFKFB3,0,1,5209 :: 6787
2820002,6787,5211,NEK4,PFKL,0,1,5211 :: 6787
2820008,6787,5315,NEK4,PKM,0,1,5315 :: 6787
2820016,6787,5516,NEK4,PPP2CB,0,1,5516 :: 6787
2821285,657,229,BMPR1A,ALDOB,0,1,229 :: 657
2821286,699,229,BUB1,ALDOB,0,1,229 :: 699
2821287,1029,229,CDKN2A,ALDOB,0,1,1029 :: 229
2821288,1495,229,CTNNA1,ALDOB,0,1,1495 :: 229
2821289,1630,229,DCC,ALDOB,0,1,1630 :: 229
2821290,201163,229,FLCN,ALDOB,0,1,201163 :: 229
2821291,6416,229,MAP2K4,ALDOB,0,1,229 :: 6416
2821292,4163,229,MCC,ALDOB,0,1,229 :: 4163
2821293,4292,229,MLH1,ALDOB,0,1,229 :: 4292
2821294,27030,229,MLH3,ALDOB,0,1,229 :: 27030
2821295,4893,229,NRAS,ALDOB,0,1,229 :: 4893
2821296,4089,229,SMAD4,ALDOB,0,1,229 :: 4089
2821297,6714,229,SRC,ALDOB,0,1,229 :: 6714
2821298,6794,229,STK11,ALDOB,0,1,229 :: 6794
2821650,6790,5516,AURKA,PPP2CB,0,1,5516 :: 6790
2821651,699,5516,BUB1,PPP2CB,0,1,5516 :: 699
2821652,1956,5516,EGFR,PPP2CB,0,1,1956 :: 5516
2821653,3845,5516,KRAS,PPP2CB,0,1,3845 :: 5516
2821654,4292,5516,MLH1,PPP2CB,0,1,4292 :: 5516
2821655,27030,5516,MLH3,PPP2CB,0,1,27030 :: 5516
2821656,4893,5516,NRAS,PPP2CB,0,1,4893 :: 5516
2821657,5157,5516,PDGFRL,PPP2CB,0,1,5157 :: 5516
2821658,5395,5516,PMS2,PPP2CB,0,1,5395 :: 5516
2821659,5795,5516,PTPRJ,PPP2CB,0,1,5516 :: 5795
2821660,4089,5516,SMAD4,PPP2CB,0,1,4089 :: 5516
2821661,6714,5516,SRC,PPP2CB,0,1,5516 :: 6714
2821662,6794,5516,STK11,PPP2CB,0,1,5516 :: 6794
2821663,7048,5516,TGFBR2,PPP2CB,0,1,5516 :: 7048
2821875,10395,5213,DLC1,PFKM,0,1,10395 :: 5213
2821876,10395,5315,DLC1,PKM,0,1,10395 :: 5315
2821883,5157,5213,PDGFRL,PFKM,0,1,5157 :: 5213
2821889,6423,5213,SFRP2,PFKM,0,1,5213 :: 6423
2821893,6424,5213,SFRP4,PFKM,0,1,5213 :: 6424
2822749,100288687,5518,DUX4,PPP2R1A,0,1,100288687 :: 5518
2822762,100288687,5315,DUX4,PKM,0,1,100288687 :: 5315
2822911,100288687,2023,DUX4,ENO1,0,1,100288687 :: 2023
2822936,100288687,2597,DUX4,GAPDH,0,1,100288687 :: 2597
2823019,11113,26330,CIT,GAPDHS,0,1,11113 :: 26330
2823021,11113,5211,CIT,PFKL,0,1,11113 :: 5211
2823148,11113,5214,CIT,PFKP,0,1,11113 :: 5214
2823223,11113,5213,CIT,PFKM,0,1,11113 :: 5213
2823397,11113,2597,CIT,GAPDH,0,1,11113 :: 2597
2824599,54443,2597,ANLN,GAPDH,0,1,2597 :: 54443
2825108,54443,5315,ANLN,PKM,0,1,5315 :: 54443
2825226,9212,5211,AURKB,PFKL,0,1,5211 :: 9212
2825271,9212,5213,AURKB,PFKM,0,1,5213 :: 9212
2825580,9212,26330,AURKB,GAPDHS,0,1,26330 :: 9212
2826209,92421,5315,CHMP4C,PKM,0,1,5315 :: 92421
2826213,92421,2597,CHMP4C,GAPDH,0,1,2597 :: 92421
2826234,92421,2023,CHMP4C,ENO1,0,1,2023 :: 92421
2826368,92421,226,CHMP4C,ALDOA,0,1,226 :: 92421
2826409,92421,2821,CHMP4C,GPI,0,1,2821 :: 92421
2826510,92421,5214,CHMP4C,PFKP,0,1,5214 :: 92421
2826652,92421,26330,CHMP4C,GAPDHS,0,1,26330 :: 92421
2826679,92421,5223,CHMP4C,PGAM1,0,1,5223 :: 92421
2826681,92421,5515,CHMP4C,PPP2CA,0,1,5515 :: 92421
2826722,92421,5213,CHMP4C,PFKM,0,1,5213 :: 92421
2826782,92421,5518,CHMP4C,PPP2R1A,0,1,5518 :: 92421
2827079,624,7167,BDKRB2,TPI1,0,1,624 :: 7167
2827166,1233,5315,CCR4,PKM,0,1,1233 :: 5315
2827211,57105,2023,CYSLTR2,ENO1,0,1,2023 :: 57105
2827369,339403,2597,RXFP4,GAPDH,0,1,2597 :: 339403
2827764,51289,2023,RXFP3,ENO1,0,1,2023 :: 51289
2828977,1894,230,ECT2,ALDOC,0,1,1894 :: 230
2829038,1894,5315,ECT2,PKM,0,1,1894 :: 5315
2829790,9928,5313,KIF14,PKLR,0,1,5313 :: 9928
2829836,9928,3099,KIF14,HK2,0,1,3099 :: 9928
2830036,9928,2597,KIF14,GAPDH,0,1,2597 :: 9928
2830507,9928,5315,KIF14,PKM,0,1,5315 :: 9928
2830684,9928,2023,KIF14,ENO1,0,1,2023 :: 9928
2831593,10112,5315,KIF20A,PKM,0,1,10112 :: 5315
2832222,9493,2597,KIF23,GAPDH,0,1,2597 :: 9493
2832229,9493,5211,KIF23,PFKL,0,1,5211 :: 9493
2832565,9493,5213,KIF23,PFKM,0,1,5213 :: 9493
2832948,9055,2597,PRC1,GAPDH,0,1,2597 :: 9055
2833209,9055,5211,PRC1,PFKL,0,1,5211 :: 9055
2833297,9055,5518,PRC1,PPP2R1A,0,1,5518 :: 9055
2833316,9055,5213,PRC1,PFKM,0,1,5213 :: 9055
2833497,9055,5519,PRC1,PPP2R1B,0,1,5519 :: 9055
2833598,9055,26330,PRC1,GAPDHS,0,1,26330 :: 9055
2842214,84675,5315,TRIM55,PKM,0,1,5315 :: 84675
2842966,5621,5518,PRNP,PPP2R1A,0,1,5518 :: 5621
2844163,83478,7167,ARHGAP24,TPI1,0,1,7167 :: 83478
2844700,81704,7167,DOCK8,TPI1,0,1,7167 :: 81704
2844732,10144,5515,FAM13A,PPP2CA,0,1,10144 :: 5515
2844742,51306,5515,FAM13B,PPP2CA,0,1,51306 :: 5515
2844743,51306,5518,FAM13B,PPP2R1A,0,1,51306 :: 5518
2845082,84144,5518,SYDE2,PPP2R1A,0,1,5518 :: 84144
2845455,9938,5518,ARHGAP25,PPP2R1A,0,1,5518 :: 9938
2845519,57514,5515,ARHGAP31,PPP2CA,0,1,5515 :: 57514
2845626,80728,5518,ARHGAP39,PPP2R1A,0,1,5518 :: 80728
2845643,80728,7167,ARHGAP39,TPI1,0,1,7167 :: 80728
2846331,6655,7167,SOS2,TPI1,0,1,6655 :: 7167
2850311,56616,3098,DIABLO,HK1,0,1,3098 :: 56616
2850402,55218,3098,EXD2,HK1,0,1,3098 :: 55218
2850938,51024,3098,FIS1,HK1,0,1,3098 :: 51024
2850939,51024,3099,FIS1,HK2,0,1,3099 :: 51024
2851084,23770,3098,FKBP8,HK1,0,1,23770 :: 3098
2851897,10456,3098,HAX1,HK1,0,1,10456 :: 3098
2851928,10456,5213,HAX1,PFKM,0,1,10456 :: 5213
2855013,23787,3098,MTCH1,HK1,0,1,23787 :: 3098
2855014,23787,3099,MTCH1,HK2,0,1,23787 :: 3099
2855144,23788,3098,MTCH2,HK1,0,1,23788 :: 3098
2855145,23788,3099,MTCH2,HK2,0,1,23788 :: 3099
2856763,10651,3098,MTX2,HK1,0,1,10651 :: 3098
2857001,54940,3098,OCIAD1,HK1,0,1,3098 :: 54940
2857002,54940,3099,OCIAD1,HK2,0,1,3099 :: 54940
2857785,5770,3098,PTPN1,HK1,0,1,3098 :: 5770
2858011,89941,3098,RHOT2,HK1,0,1,3098 :: 89941
2858012,89941,3099,RHOT2,HK2,0,1,3099 :: 89941
2858196,55177,3098,RMDN3,HK1,0,1,3098 :: 55177
2858951,91137,3098,SLC25A46,HK1,0,1,3098 :: 91137
2861742,55218,3099,EXD2,HK2,0,1,3099 :: 55218
2862318,2194,3099,FASN,HK2,0,1,2194 :: 3099
2862328,2194,5214,FASN,PFKP,0,1,2194 :: 5214
2862712,4288,5518,MKI67,PPP2R1A,0,1,4288 :: 5518
2862807,4288,226,MKI67,ALDOA,0,1,226 :: 4288
2862947,3099,7416,HK2,VDAC1,1,0,3099 :: 7416
2865655,2194,5515,FASN,PPP2CA,0,1,2194 :: 5515
2865841,3949,2821,LDLR,GPI,0,1,2821 :: 3949
2866074,6720,2027,SREBF1,ENO3,0,1,2027 :: 6720
2866111,6721,3099,SREBF2,HK2,0,1,3099 :: 6721
2872472,3187,5208,HNRNPH1,PFKFB2,0,1,3187 :: 5208
2872473,3187,5209,HNRNPH1,PFKFB3,0,1,3187 :: 5209
2872485,3187,5516,HNRNPH1,PPP2CB,0,1,3187 :: 5516
2877244,3630,5213,INS,PFKM,0,1,3630 :: 5213
2877247,3630,5315,INS,PKM,0,1,3630 :: 5315
2877264,3630,5518,INS,PPP2R1A,0,1,3630 :: 5518
2877514,998,5518,CDC42,PPP2R1A,0,1,5518 :: 998
2877883,57407,5516,NMRAL1,PPP2CB,0,1,5516 :: 57407
2877895,57407,2597,NMRAL1,GAPDH,0,1,2597 :: 57407
2877922,57407,5515,NMRAL1,PPP2CA,0,1,5515 :: 57407
2878036,57407,26330,NMRAL1,GAPDHS,0,1,26330 :: 57407
2878046,57407,226,NMRAL1,ALDOA,0,1,226 :: 57407
2878155,6613,5518,SUMO2,PPP2R1A,0,1,5518 :: 6613
2878258,6613,3099,SUMO2,HK2,0,1,3099 :: 6613
2878280,6613,5315,SUMO2,PKM,0,1,5315 :: 6613
2878330,6613,5211,SUMO2,PFKL,0,1,5211 :: 6613
2878332,6613,5214,SUMO2,PFKP,0,1,5214 :: 6613
2878557,4692,2597,NDN,GAPDH,0,1,2597 :: 4692
2878558,4692,5315,NDN,PKM,0,1,4692 :: 5315
2878561,4692,2023,NDN,ENO1,0,1,2023 :: 4692
2878588,4692,226,NDN,ALDOA,0,1,226 :: 4692
2878611,4692,2821,NDN,GPI,0,1,2821 :: 4692
2878641,4692,5516,NDN,PPP2CB,0,1,4692 :: 5516
2878760,4692,7167,NDN,TPI1,0,1,4692 :: 7167
2882663,9935,5518,MAFB,PPP2R1A,0,1,5518 :: 9935
2883380,23476,2023,BRD4,ENO1,0,1,2023 :: 23476
2883399,23476,2597,BRD4,GAPDH,0,1,23476 :: 2597
2883535,23476,5315,BRD4,PKM,0,1,23476 :: 5315
2885536,22981,7167,NINL,TPI1,0,1,22981 :: 7167
2886550,26471,5209,NUPR1,PFKFB3,0,1,26471 :: 5209
2886551,26471,5211,NUPR1,PFKL,0,1,26471 :: 5211
2889184,7128,5211,TNFAIP3,PFKL,0,1,5211 :: 7128
2890043,51421,5515,AMOTL2,PPP2CA,0,1,51421 :: 5515
2890044,51421,5518,AMOTL2,PPP2R1A,0,1,51421 :: 5518
2890578,25893,5315,TRIM58,PKM,0,1,25893 :: 5315
2890969,23152,5518,CIC,PPP2R1A,0,1,23152 :: 5518
2891072,23152,5209,CIC,PFKFB3,0,1,23152 :: 5209
2891092,23152,5214,CIC,PFKP,0,1,23152 :: 5214
2891403,23152,5315,CIC,PKM,0,1,23152 :: 5315
2891437,23152,5516,CIC,PPP2CB,0,1,23152 :: 5516
2891695,23476,5214,BRD4,PFKP,0,1,23476 :: 5214
2891725,23476,5518,BRD4,PPP2R1A,0,1,23476 :: 5518
2891834,23476,7167,BRD4,TPI1,0,1,23476 :: 7167
2892402,23476,2821,BRD4,GPI,0,1,23476 :: 2821
2892644,51366,5211,UBR5,PFKL,0,1,51366 :: 5211
2892658,51366,2023,UBR5,ENO1,0,1,2023 :: 51366
2892698,996,2023,CDC27,ENO1,0,1,2023 :: 996
2892699,996,5223,CDC27,PGAM1,0,1,5223 :: 996
2904695,9584,2023,RBM39,ENO1,0,1,2023 :: 9584
2904711,9584,2597,RBM39,GAPDH,0,1,2597 :: 9584
2904757,9584,5315,RBM39,PKM,0,1,5315 :: 9584
2904865,9584,226,RBM39,ALDOA,0,1,226 :: 9584
2904941,9584,5518,RBM39,PPP2R1A,0,1,5518 :: 9584
2905042,9584,2821,RBM39,GPI,0,1,2821 :: 9584
2905045,9584,5223,RBM39,PGAM1,0,1,5223 :: 9584
2905204,9584,26330,RBM39,GAPDHS,0,1,26330 :: 9584
2905900,2203,2023,FBP1,ENO1,0,1,2023 :: 2203
2907650,3965,226,LGALS9,ALDOA,0,1,226 :: 3965
2907757,3965,2597,LGALS9,GAPDH,0,1,2597 :: 3965
2907832,3965,3098,LGALS9,HK1,0,1,3098 :: 3965
2907900,3965,5518,LGALS9,PPP2R1A,0,1,3965 :: 5518
2908982,7846,2023,TUBA1A,ENO1,0,1,2023 :: 7846
2910393,3428,5315,IFI16,PKM,0,1,3428 :: 5315
2910403,3428,5518,IFI16,PPP2R1A,0,1,3428 :: 5518
2910420,3428,2023,IFI16,ENO1,0,1,2023 :: 3428
2910512,3428,5223,IFI16,PGAM1,0,1,3428 :: 5223
2932512,8665,5315,EIF3F,PKM,0,1,5315 :: 8665
2932600,9817,2597,KEAP1,GAPDH,0,1,2597 :: 9817
2932766,2023,7337,ENO1,UBE3A,1,0,2023 :: 7337
2932830,7337,5315,UBE3A,PKM,0,1,5315 :: 7337
2932833,7337,2026,UBE3A,ENO2,0,1,2026 :: 7337
2933577,10628,2597,TXNIP,GAPDH,0,1,10628 :: 2597
2933600,10628,5209,TXNIP,PFKFB3,0,1,10628 :: 5209
2933792,5315,961,PKM,CD47,1,0,5315 :: 961
2934673,8451,5313,CUL4A,PKLR,0,1,5313 :: 8451
2934674,8451,5315,CUL4A,PKM,0,1,5315 :: 8451
2934736,8451,2026,CUL4A,ENO2,0,1,2026 :: 8451
2934750,8451,3098,CUL4A,HK1,0,1,3098 :: 8451
2934774,8451,5515,CUL4A,PPP2CA,0,1,5515 :: 8451
2934852,8451,230,CUL4A,ALDOC,0,1,230 :: 8451
2934865,8451,26330,CUL4A,GAPDHS,0,1,26330 :: 8451
2935504,51141,2597,INSIG2,GAPDH,0,1,2597 :: 51141
2935586,9100,2023,USP10,ENO1,0,1,2023 :: 9100
2936101,171023,2023,ASXL1,ENO1,0,1,171023 :: 2023
2936437,79890,5315,RIN3,PKM,0,1,5315 :: 79890
2936672,79890,5518,RIN3,PPP2R1A,0,1,5518 :: 79890
2936765,79890,226,RIN3,ALDOA,0,1,226 :: 79890
2936903,79890,2597,RIN3,GAPDH,0,1,2597 :: 79890
2937803,116835,3098,HSPA12B,HK1,0,1,116835 :: 3098
2938040,79632,7167,FAM184A,TPI1,0,1,7167 :: 79632
2938586,56521,5528,DNAJC12,PPP2R5D,0,1,5528 :: 56521
2940034,7266,5213,DNAJC7,PFKM,0,1,5213 :: 7266
2940035,7266,5214,DNAJC7,PFKP,0,1,5214 :: 7266
2942666,5516,55806,PPP2CB,HR,1,0,5516 :: 55806
2943570,55806,5518,HR,PPP2R1A,0,1,5518 :: 55806
2943578,5757,7167,PTMA,TPI1,0,1,5757 :: 7167
2943638,63976,26330,PRDM16,GAPDHS,0,1,26330 :: 63976
2944000,1152,7167,CKB,TPI1,0,1,1152 :: 7167
2944270,1152,2023,CKB,ENO1,0,1,1152 :: 2023
2945010,5223,4734,PGAM1,NEDD4,1,0,4734 :: 5223
2945195,5757,2023,PTMA,ENO1,0,1,2023 :: 5757
2945455,5223,5037,PGAM1,PEBP1,1,0,5037 :: 5223
2945614,3925,5223,STMN1,PGAM1,0,1,3925 :: 5223
2945675,5763,5223,PTMS,PGAM1,0,1,5223 :: 5763
2946153,5223,9601,PGAM1,PDIA4,1,0,5223 :: 9601
2946450,6613,5223,SUMO2,PGAM1,0,1,5223 :: 6613
2946522,2923,7167,PDIA3,TPI1,0,1,2923 :: 7167
2946535,3336,2023,HSPE1,ENO1,0,1,2023 :: 3336
2946561,5223,4082,PGAM1,MARCKS,1,0,4082 :: 5223
2946611,11315,5223,PARK7,PGAM1,0,1,11315 :: 5223
2946661,91133,26330,L3MBTL4,GAPDHS,0,1,26330 :: 91133
2946666,10409,5223,BASP1,PGAM1,0,1,10409 :: 5223
2946697,801,7167,CALM1,TPI1,0,1,7167 :: 801
2946716,8805,226,TRIM24,ALDOA,0,1,226 :: 8805
2946895,4734,7167,NEDD4,TPI1,0,1,4734 :: 7167
2946928,801,5223,CALM1,PGAM1,0,1,5223 :: 801
2946934,7167,4191,TPI1,MDH2,1,0,4191 :: 7167
2947012,5216,7167,PFN1,TPI1,0,1,5216 :: 7167
2947189,5479,5223,PPIB,PGAM1,0,1,5223 :: 5479
2947269,7184,226,HSP90B1,ALDOA,0,1,226 :: 7184
2947744,4282,7167,MIF,TPI1,0,1,4282 :: 7167
2947838,7086,5223,TKT,PGAM1,0,1,5223 :: 7086
2948074,5223,2287,PGAM1,FKBP3,1,0,2287 :: 5223
2948156,10541,5223,ANP32B,PGAM1,0,1,10541 :: 5223
2948190,5216,5223,PFN1,PGAM1,0,1,5216 :: 5223
2948237,5223,811,PGAM1,CALR,1,0,5223 :: 811
2948406,5223,308,PGAM1,ANXA5,1,0,308 :: 5223
2948435,5223,9939,PGAM1,RBM8A,1,0,5223 :: 9939
2948541,7919,5223,DDX39B,PGAM1,0,1,5223 :: 7919
2948551,811,7167,CALR,TPI1,0,1,7167 :: 811
2948622,7919,226,DDX39B,ALDOA,0,1,226 :: 7919
2948667,8125,5223,ANP32A,PGAM1,0,1,5223 :: 8125
2948786,5223,3692,PGAM1,EIF6,1,0,3692 :: 5223
2948936,3150,5223,HMGN1,PGAM1,0,1,3150 :: 5223
2948947,8805,7167,TRIM24,TPI1,0,1,7167 :: 8805
2948959,8805,5223,TRIM24,PGAM1,0,1,5223 :: 8805
2949126,2023,4734,ENO1,NEDD4,1,0,2023 :: 4734
2949270,5223,4666,PGAM1,NACA,1,0,4666 :: 5223
2949338,5589,5223,PRKCSH,PGAM1,0,1,5223 :: 5589
2949379,5223,4282,PGAM1,MIF,1,0,4282 :: 5223
2949483,55681,5208,SCYL2,PFKFB2,0,1,5208 :: 55681
2949489,5216,2023,PFN1,ENO1,0,1,2023 :: 5216
2949557,226,811,ALDOA,CALR,1,0,226 :: 811
2949753,10357,5223,HMGB1P1,PGAM1,0,1,10357 :: 5223
2949779,5208,81532,PFKFB2,MOB2,1,0,5208 :: 81532
2950387,801,2023,CALM1,ENO1,0,1,2023 :: 801
2950431,10409,7167,BASP1,TPI1,0,1,10409 :: 7167
2950647,2026,4734,ENO2,NEDD4,1,0,2026 :: 4734
2950748,1820,7167,ARID3A,TPI1,0,1,1820 :: 7167
2950950,2923,2023,PDIA3,ENO1,0,1,2023 :: 2923
2951295,3178,7167,HNRNPA1,TPI1,0,1,3178 :: 7167
2951364,4082,7167,MARCKS,TPI1,0,1,4082 :: 7167
2951600,7184,2023,HSP90B1,ENO1,0,1,2023 :: 7184
2951607,10935,5223,PRDX3,PGAM1,0,1,10935 :: 5223
2951640,5223,7170,PGAM1,TPM3,1,0,5223 :: 7170
2951691,226,84131,ALDOA,CEP78,1,0,226 :: 84131
2951782,2923,5223,PDIA3,PGAM1,0,1,2923 :: 5223
2951902,7184,7167,HSP90B1,TPI1,0,1,7167 :: 7184
2952010,2923,226,PDIA3,ALDOA,0,1,226 :: 2923
2952048,353274,5519,ZNF445,PPP2R1B,0,1,353274 :: 5519
2952105,226,4082,ALDOA,MARCKS,1,0,226 :: 4082
2952381,5518,79718,PPP2R1A,TBL1XR1,1,0,5518 :: 79718
2952462,226,7167,ALDOA,TPI1,1,1,226 :: 7167
2952524,6613,7167,SUMO2,TPI1,0,1,6613 :: 7167
2952526,90780,7167,PYGO2,TPI1,0,1,7167 :: 90780
2952666,5451,5315,POU2F1,PKM,0,1,5315 :: 5451
2953087,23609,5315,MKRN2,PKM,0,1,23609 :: 5315
2953625,126695,5211,KDF1,PFKL,0,1,126695 :: 5211
2953628,126695,5213,KDF1,PFKM,0,1,126695 :: 5213
2953985,126695,5214,KDF1,PFKP,0,1,126695 :: 5214
2971490,9529,5518,BAG5,PPP2R1A,0,1,5518 :: 9529
2972030,29126,5223,CD274,PGAM1,0,1,29126 :: 5223
2972230,29126,5315,CD274,PKM,0,1,29126 :: 5315
2972393,8405,7167,SPOP,TPI1,0,1,7167 :: 8405
2972406,8405,2597,SPOP,GAPDH,0,1,2597 :: 8405
2972445,8405,2023,SPOP,ENO1,0,1,2023 :: 8405
2972499,8405,2027,SPOP,ENO3,0,1,2027 :: 8405
2973263,9474,226,ATG5,ALDOA,0,1,226 :: 9474
2974200,23376,5209,UFL1,PFKFB3,0,1,23376 :: 5209
2974252,23376,5208,UFL1,PFKFB2,0,1,23376 :: 5208
2974295,23376,5315,UFL1,PKM,0,1,23376 :: 5315
2974311,23376,2597,UFL1,GAPDH,0,1,23376 :: 2597
2974314,23376,2023,UFL1,ENO1,0,1,2023 :: 23376
2974627,23376,5518,UFL1,PPP2R1A,0,1,23376 :: 5518
2974765,23376,226,UFL1,ALDOA,0,1,226 :: 23376
2974924,23376,7167,UFL1,TPI1,0,1,23376 :: 7167
2975140,65992,2023,DDRGK1,ENO1,0,1,2023 :: 65992
2975208,65992,2597,DDRGK1,GAPDH,0,1,2597 :: 65992
2975502,65992,226,DDRGK1,ALDOA,0,1,226 :: 65992
2975541,65992,5315,DDRGK1,PKM,0,1,5315 :: 65992
2975598,65992,5211,DDRGK1,PFKL,0,1,5211 :: 65992
2975647,65992,7167,DDRGK1,TPI1,0,1,65992 :: 7167
2975769,65992,5518,DDRGK1,PPP2R1A,0,1,5518 :: 65992
2976061,65992,5528,DDRGK1,PPP2R5D,0,1,5528 :: 65992
2976526,7157,5213,TP53,PFKM,0,1,5213 :: 7157
2977092,3164,5315,NR4A1,PKM,0,1,3164 :: 5315
2977433,7919,2597,DDX39B,GAPDH,0,1,2597 :: 7919
2977495,7919,2023,DDX39B,ENO1,0,1,2023 :: 7919
2977831,91452,3098,ACBD5,HK1,0,1,3098 :: 91452
2978602,8165,3098,AKAP1,HK1,0,1,3098 :: 8165
2978603,8165,3099,AKAP1,HK2,0,1,3099 :: 8165
2978982,29882,5213,ANAPC2,PFKM,0,1,29882 :: 5213
2979913,382,3098,ARF6,HK1,0,1,3098 :: 382
2983931,8161,5211,COIL,PFKL,0,1,5211 :: 8161
2990845,80270,3098,HSD3B7,HK1,0,1,3098 :: 80270
2993736,55004,5213,LAMTOR1,PFKM,0,1,5213 :: 55004
2994310,3932,5211,LCK,PFKL,0,1,3932 :: 5211
2994311,3932,5213,LCK,PFKM,0,1,3932 :: 5213
2994312,3932,5214,LCK,PFKP,0,1,3932 :: 5214
2996205,4082,3098,MARCKS,HK1,0,1,3098 :: 4082
2999462,5195,3098,PEX14,HK1,0,1,3098 :: 5195
2999578,8504,3098,PEX3,HK1,0,1,3098 :: 8504
2999830,5216,5528,PFN1,PPP2R5D,0,1,5216 :: 5528
2999950,11331,3098,PHB2,HK1,0,1,11331 :: 3098
3000185,5432,5213,POLR2C,PFKM,0,1,5213 :: 5432
3000248,5432,5211,POLR2C,PFKL,0,1,5211 :: 5432
3000347,5630,2023,PRPH,ENO1,0,1,2023 :: 5630
3000416,5630,5213,PRPH,PFKM,0,1,5213 :: 5630
3000532,5827,3098,PXMP2,HK1,0,1,3098 :: 5827
3000533,5827,3099,PXMP2,HK2,0,1,3099 :: 5827
3000692,5827,5224,PXMP2,PGAM2,0,1,5224 :: 5827
3001228,8766,3098,RAB11A,HK1,0,1,3098 :: 8766
3002252,5865,3098,RAB3B,HK1,0,1,3098 :: 5865
3003044,5878,3098,RAB5C,HK1,0,1,3098 :: 5878
3004624,6160,5214,RPL31,PFKP,0,1,5214 :: 6160
3005900,10952,3098,SEC61B,HK1,0,1,10952 :: 3098
3006994,8878,5528,SQSTM1,PPP2R5D,0,1,5528 :: 8878
3009535,7111,5528,TMOD1,PPP2R5D,0,1,5528 :: 7111
3010082,7277,2023,TUBA4A,ENO1,0,1,2023 :: 7277
3010087,7277,5224,TUBA4A,PGAM2,0,1,5224 :: 7277
3012138,4591,2023,TRIM37,ENO1,0,1,2023 :: 4591
3012188,4591,2597,TRIM37,GAPDH,0,1,2597 :: 4591
3012202,4591,5315,TRIM37,PKM,0,1,4591 :: 5315
3012269,4591,226,TRIM37,ALDOA,0,1,226 :: 4591
3012284,4591,5223,TRIM37,PGAM1,0,1,4591 :: 5223
3012308,4591,26330,TRIM37,GAPDHS,0,1,26330 :: 4591
3012867,201292,2023,TRIM65,ENO1,0,1,201292 :: 2023
3012923,5213,126119,PFKM,JOSD2,1,0,126119 :: 5213
3012924,226,126119,ALDOA,JOSD2,1,0,126119 :: 226
3012925,26227,5213,PHGDH,PFKM,0,1,26227 :: 5213
3012926,26227,226,PHGDH,ALDOA,0,1,226 :: 26227
3012928,5213,226,PFKM,ALDOA,1,1,226 :: 5213
3013727,10533,2597,ATG7,GAPDH,0,1,10533 :: 2597
3013935,83734,226,ATG10,ALDOA,0,1,226 :: 83734
3014079,64422,226,ATG3,ALDOA,0,1,226 :: 64422
3014130,64422,2597,ATG3,GAPDH,0,1,2597 :: 64422
3014935,203100,5515,HTRA4,PPP2CA,0,1,203100 :: 5515
